	1	2	3	4	5	6	7	8	9
AL080312.1	0	0	0	0	0	0	0	0	0
AL035252.2	0	3	0	0	0	2	0	0	0
AL035252.1	0	0	0	0	0	0	0	0	0
ENTPD6	1387	1317	1689	931	1201	1596	1266	1332	1839
AL035252.4	0	0	0	0	0	0	0	0	0
AL035252.3	9	12	11	3	8	3	6	7	7
AL121772.1	1	0	1	1	0	3	4	2	2
PYGB	6518	6790	9287	4321	4804	7338	6866	6386	11434
AL121772.2	0	0	0	0	0	0	0	0	0
AL121772.3	1	0	2	0	3	1	4	2	2
ABHD12	2820	2678	3220	2478	2720	2483	2786	2365	2659
PPIAP2	0	0	0	0	1	0	0	0	0
GINS1	267	385	899	492	671	1215	366	472	1268
NINL	397	345	420	371	456	503	471	450	524
RNU6ATAC17P	0	0	0	0	0	0	0	0	0
NANP	154	137	226	144	161	244	186	189	319
ZNF337-AS1	47	51	45	41	33	24	41	35	31
RN7SL594P	0	0	0	0	0	0	0	0	0
MED28P7	0	0	1	0	0	0	0	0	1
ZNF337	466	341	462	351	423	415	453	413	493
AL031673.1	9	7	7	9	5	11	9	2	6
AL390198.1	7	13	14	1	2	3	3	3	5
VN1R108P	3	0	4	6	3	2	1	1	2
FAM182B	74	65	57	29	37	35	82	78	71
BSNDP1	0	0	0	0	0	0	0	0	0
AL390198.2	0	0	0	1	0	0	0	0	0
BSNDP2	0	0	0	0	0	0	0	0	0
CFTRP1	0	0	0	0	0	0	0	0	0
LINC01733	1	0	0	0	0	0	1	0	0
AL078587.1	0	0	0	1	0	1	0	0	0
AL450124.1	20	12	12	7	13	13	6	5	5
FAM182A	0	1	1	3	5	2	6	13	3
BSNDP3	0	0	0	0	0	0	0	0	0
NCOR1P1	0	0	0	0	0	0	0	0	0
AL391119.1	0	0	0	0	0	0	0	0	0
MIR663AHG	0	0	0	0	0	0	0	0	0
AL121904.1	0	0	0	0	0	0	0	0	0
MIR663A	0	0	0	0	0	0	0	0	0
FRG1CP	165	174	185	155	174	161	115	126	115
FRG1DP	0	0	0	0	0	0	0	0	0
DUX4L32	0	0	0	0	0	0	0	0	0
PCMTD1P7	0	0	0	0	0	0	0	0	0
DUX4L33	0	0	0	0	0	0	0	0	0
DUX4L34	0	0	0	0	0	0	0	0	0
FRG2EP	0	0	1	1	0	0	0	0	0
RARRES2P11	0	0	0	0	0	0	0	0	0
AGGF1P10	0	0	0	0	0	0	0	0	0
DUX4L35	0	0	0	0	0	0	0	0	0
FRG1EP	0	0	1	1	4	2	0	0	4
CFTRP2	0	0	0	0	0	0	0	0	0
CDC27P3	0	0	0	0	0	0	0	0	0
RNA5SP532	0	0	3	0	1	0	0	0	0
DUX4L37	1	1	1	0	0	0	1	0	0
CFTRP3	0	0	0	0	0	0	0	0	0
LINC01597	1	0	1	0	2	0	0	0	0
FAM242A	0	0	0	0	0	0	0	0	0
FRG1BP	275	190	222	278	327	299	90	65	80
MLLT10P1	0	0	0	0	0	0	0	0	0
AC018688.1	0	1	1	0	0	0	0	0	0
ANKRD20A21P	0	0	0	0	0	0	0	0	0
RNA5SP528	0	0	0	0	0	0	0	0	0
DEFB115	0	0	0	0	0	0	0	0	0
DKKL1P1	0	0	0	0	0	0	0	0	0
AL121723.1	0	0	0	1	1	1	0	0	2
DEFB116	0	0	0	0	0	0	0	0	0
RPL31P3	0	0	0	0	0	0	0	0	0
HAUS6P2	0	0	0	0	0	0	0	0	0
RNA5SP480	0	0	0	0	0	0	0	0	0
DEFB117	0	0	0	0	0	0	0	0	0
DEFB118	0	0	0	0	0	0	0	0	0
DEFB119	0	0	0	0	0	0	0	0	0
DEFB121	0	0	0	0	0	0	0	0	0
DEFB122	0	0	0	0	0	0	0	0	0
DEFB123	0	0	0	0	0	0	0	0	0
DEFB124	0	0	0	0	0	0	0	0	0
REM1	0	1	3	0	1	1	0	0	0
LINC00028	0	0	0	0	0	0	0	0	0
HM13	4003	3624	3926	3109	3579	3240	3375	3081	3406
AL110115.1	0	0	0	0	0	0	0	0	0
MCTS2P	0	0	0	0	0	0	0	0	0
HM13-IT1	0	1	3	2	2	4	3	0	1
HM13-AS1	2	0	1	1	3	0	8	4	2
AL110115.2	0	0	0	0	1	0	0	0	1
RNU6-384P	0	0	0	0	0	0	0	0	0
ID1	1415	1076	852	1174	1582	993	2561	2304	1715
MIR3193	0	0	0	0	0	0	1	0	0
COX4I2	0	0	0	0	0	0	0	0	0
BCL2L1	3578	3285	3476	3356	3446	2818	2671	2132	2101
AL117381.1	0	0	0	0	0	0	0	0	0
ABALON	1	0	1	1	4	0	0	0	0
TPX2	1109	1974	3683	2672	3882	5163	1559	2729	5570
AL160175.1	0	0	0	0	0	0	0	0	0
MYLK2	1	2	1	4	6	5	2	2	12
FOXS1	1	5	3	5	7	6	2	5	0
DUSP15	108	72	67	74	71	73	120	102	112
TTLL9	18	17	18	40	41	29	41	43	29
RNU1-94P	0	0	0	1	0	0	1	0	0
PDRG1	555	598	873	621	672	854	545	485	783
XKR7	1	1	2	0	4	2	7	6	4
AL031658.2	1	0	0	0	0	0	0	0	0
RNA5SP481	0	0	0	0	0	0	0	0	0
CCM2L	0	0	2	0	0	1	0	0	1
AL031658.1	0	0	0	0	0	0	0	0	0
RNA5SP482	0	0	0	0	0	0	0	0	0
HCK	0	0	2	4	9	24	0	0	0
TM9SF4	3566	2998	3632	3151	3524	3522	3576	2989	3683
AL049539.1	0	0	0	1	0	1	0	0	0
RSL24D1P6	0	0	0	1	0	0	0	0	0
TSPY26P	508	418	450	425	526	390	568	426	514
PLAGL2	661	547	776	632	754	783	662	594	982
POFUT1	3894	3592	4363	3848	4448	4844	4106	3933	5574
MIR1825	0	0	0	0	0	0	0	0	0
KIF3B	4306	3289	2831	2722	3105	2257	3366	2907	2687
AL121583.1	0	0	0	0	0	0	1	0	0
ASXL1	3593	2789	3223	2569	2985	3078	3227	2788	3444
NOL4L	1279	983	1075	908	1059	846	1202	1063	1150
AL034550.1	0	0	0	0	0	0	0	0	0
AL034550.2	0	0	0	1	0	0	0	0	0
AL133343.2	0	0	0	0	1	2	0	2	0
NOL4L-DT	0	0	0	0	0	0	0	0	0
AL133343.1	0	0	0	0	0	0	0	0	0
C20orf203	0	0	0	0	1	0	0	0	1
FO393400.1	0	1	0	0	0	0	0	0	1
BAK1P1	0	0	0	0	0	0	0	0	1
COMMD7	751	664	759	760	878	782	772	722	845
DNMT3B	16	31	53	66	62	77	61	68	99
MAPRE1	5765	5642	6278	5210	5985	6280	5742	5983	7443
AL035071.2	0	0	0	0	0	0	0	0	0
AL035071.1	9	12	9	14	18	12	21	15	15
EFCAB8	0	1	1	1	0	1	2	1	1
SUN5	0	0	0	0	0	0	0	0	0
BPIFB2	0	0	0	0	0	0	2	0	2
BPIFB6	0	0	0	0	0	0	0	0	0
PUDPP3	0	0	0	0	0	0	0	0	0
BPIFB3	0	0	0	1	0	1	2	0	2
BPIFB4	13	11	9	14	21	6	52	49	36
BPIFA2	0	0	0	0	0	0	0	0	0
SOCS2P1	0	0	0	0	0	0	0	0	0
BPIFA4P	0	0	0	0	0	0	0	0	0
AL121901.1	0	0	0	0	0	0	0	0	0
BPIFA3	0	0	0	0	0	0	0	0	0
BPIFA1	0	0	0	0	0	0	0	0	0
RPL12P3	0	0	0	0	0	0	0	0	0
BPIFB1	20	12	6	1	0	1	4	7	3
BPIFB5P	0	0	0	0	0	0	0	0	0
BPIFB9P	0	0	0	0	0	0	0	0	0
CDK5RAP1	546	453	522	438	522	465	471	429	512
SNTA1	1318	1031	920	1080	1200	844	1416	1095	864
CBFA2T2	954	751	865	862	1063	950	1039	915	955
AL121906.2	6	1	3	5	7	6	5	6	6
NECAB3	326	327	335	345	359	323	424	378	355
C20orf144	9	1	2	7	3	3	6	2	1
ACTL10	4	4	5	7	10	7	12	4	5
AL121906.1	1	0	0	0	0	0	0	0	0
E2F1	305	484	1279	801	973	1524	665	986	2087
PXMP4	343	370	373	280	317	213	454	416	408
AL050349.1	0	0	0	0	0	0	0	0	0
ZNF341	95	97	133	99	122	90	86	93	105
RPL31P2	1	1	0	1	0	1	0	1	0
ZNF341-AS1	1	0	1	0	1	0	0	0	1
CHMP4B	2114	2088	2304	2189	2386	2178	2254	2027	2484
TPM3P2	0	0	0	0	0	0	0	0	0
PIGPP3	0	0	0	0	0	0	0	0	0
RALY-AS1	27	30	30	28	31	30	50	34	41
RALY	2400	2132	2669	2749	3235	3252	2753	2744	3295
AL031668.1	0	0	0	0	0	0	0	0	0
MIR4755	0	0	0	0	0	0	0	0	0
EIF2S2	1545	1598	2672	2137	1722	2646	1495	1513	2975
RPS2P1	0	0	0	0	1	0	0	0	0
ASIP	4	1	3	3	3	1	0	2	5
XPOTP1	0	1	0	1	0	0	2	0	2
AL035458.2	0	1	1	1	0	1	0	3	3
AL035458.1	5	5	1	5	10	8	4	8	7
AHCY	2620	2732	3506	3476	3815	4127	2884	2872	3768
AL356299.2	0	1	0	2	0	0	0	0	0
AL356299.1	0	0	0	0	0	0	0	0	0
ITCH	1518	1372	1823	1558	1659	1789	1528	1534	1972
CDC42P1	0	0	0	0	0	0	0	0	0
ITCH-AS1	0	0	0	0	0	0	0	0	0
ITCH-IT1	0	0	0	0	0	0	0	0	0
MIR644A	0	0	0	0	0	0	0	0	0
FDX1P1	0	0	0	0	0	0	0	0	0
AL109923.1	0	0	0	0	0	0	1	0	0
DYNLRB1	4374	3604	4335	3678	4211	3845	4638	3773	4690
MAP1LC3A	950	795	761	779	776	591	1000	837	607
PIGU	742	752	765	741	849	844	718	696	961
AL118520.1	0	0	0	0	0	0	0	0	0
NCOA6	1865	1427	1643	1852	2000	2235	2018	1924	2322
TP53INP2	2513	2086	2193	1834	2344	2118	2640	2198	2337
HMGB3P1	0	0	0	0	0	0	0	0	0
GGT7	1087	956	1257	1054	1201	1324	952	855	971
ACSS2	1693	1372	1131	962	1173	799	1224	1077	914
GSS	1901	1669	1727	1636	1894	1580	1760	1461	1627
MYH7B	7	3	4	9	12	8	16	10	6
MIR499A	0	0	0	0	0	0	0	0	0
MIR499B	0	0	0	0	0	0	0	0	0
TRPC4AP	2993	2514	2804	2594	3003	2581	2968	2600	2792
RNU6-407P	0	0	0	0	0	0	0	0	0
EDEM2	845	746	802	792	894	680	651	584	530
PROCR	128	126	154	143	120	135	68	60	83
AL356652.1	0	0	0	0	0	0	0	0	0
RNA5SP483	0	0	0	0	0	0	0	0	0
MMP24OS	2525	2250	1984	1443	1714	1188	1832	1636	1181
MT1P3	0	0	0	0	0	0	0	0	0
MMP24	1095	997	666	568	603	437	329	348	201
AL121753.2	25	22	31	25	19	17	38	25	31
AL121753.1	3	3	2	5	10	5	5	4	3
EIF6	1280	1325	1808	1339	1415	1495	1065	1030	1459
FAM83C-AS1	0	0	0	1	0	0	2	1	0
FAM83C	1	4	1	1	0	1	0	0	0
UQCC1	1760	1555	1578	1164	1348	1136	1010	956	923
GDF5OS	0	0	0	0	0	0	0	0	0
GDF5	17	15	30	20	19	26	65	41	26
MIR1289-1	0	0	0	0	0	0	0	0	0
CEP250	1117	1080	1522	969	1283	1275	1436	1360	1775
FO393401.1	0	0	0	0	1	0	0	0	0
FO393401.2	0	0	0	0	0	0	0	1	0
C20orf173	0	0	0	0	0	0	0	0	0
ERGIC3	5669	5185	6108	5039	5432	5112	4962	4114	4655
RPL36P4	0	0	0	0	0	0	0	0	0
FER1L4	28	24	21	25	24	14	15	14	5
RPL37P1	0	0	0	0	0	0	0	0	0
SPAG4	7	8	19	13	22	13	20	21	15
CPNE1	2606	2388	2817	2709	3156	2534	2479	2247	2161
AL109827.1	0	0	0	0	0	0	0	0	0
RN7SKP271	0	0	0	0	0	0	0	0	0
RNU6-759P	0	0	0	0	0	0	0	0	0
RBM12	2284	2001	2227	2118	2635	2257	2263	2096	2557
NFS1	536	486	411	328	417	297	518	478	424
ROMO1	837	841	1047	738	839	955	800	782	898
RBM39	2451	2235	3092	3102	2894	4128	2685	2762	4825
RPF2P1	0	0	0	0	0	0	0	0	0
PHF20	2022	1778	1900	1509	1727	1730	1737	1668	1898
COX7BP2	0	0	0	0	0	0	0	0	0
HIGD1AP16	0	0	0	0	0	0	0	0	0
RNU4-40P	0	0	0	0	0	0	0	0	0
RNU6-937P	0	0	0	0	0	0	0	0	0
SCAND1	734	626	669	683	701	635	835	762	696
CNBD2	45	46	35	51	49	49	32	37	49
NORAD	7229	5836	6009	6617	6829	6281	6690	5928	6036
AL035420.3	1	1	1	1	1	0	0	0	2
AL035420.1	0	0	0	0	0	1	0	2	0
HMGB3P2	0	0	0	0	0	0	0	0	0
AL035420.2	0	0	0	0	0	0	0	0	0
EPB41L1	3508	2740	2244	2167	2748	1729	4243	3472	2367
AL121895.1	2	0	2	0	1	2	5	7	2
AL121895.2	2	1	2	1	1	2	3	4	4
AAR2	1041	896	1128	1178	1272	1253	1096	990	1230
DLGAP4	9912	8326	6435	7329	9091	6257	10696	9214	6395
DLGAP4-AS1	5	2	3	1	6	2	6	5	1
MYL9	1428	1253	1260	1387	1727	1040	6501	5548	2901
TGIF2	1278	1128	1254	1297	1435	1346	1067	1078	1218
TGIF2-RAB5IF	0	0	0	0	0	0	0	0	0
RAB5IF	57	37	59	53	72	64	63	69	58
SLA2	0	0	0	0	0	0	0	0	0
HNRNPA3P2	0	0	0	0	0	0	0	0	0
NDRG3	1406	1139	1137	1159	1233	917	1619	1465	1218
DSN1	213	282	635	287	388	717	266	398	920
SOGA1	3068	2793	3408	2507	3713	3965	4018	4114	5086
RN7SL156P	0	0	0	0	0	0	0	0	0
TLDC2	0	2	0	1	2	0	1	0	1
SAMHD1	1070	1159	3105	713	894	1384	769	761	1557
RBL1	146	204	436	358	415	694	263	368	874
RPS3AP3	0	0	0	0	0	0	0	0	1
RPS27AP3	0	0	0	0	0	0	0	0	0
AL136172.1	1	0	2	1	0	0	0	1	1
MROH8	136	101	72	115	146	109	99	88	78
AL031659.1	0	0	0	0	0	0	0	0	0
RPN2	13968	12295	15262	13161	14234	15371	10456	10136	14477
GHRH	0	0	0	0	0	0	0	0	0
MANBAL	1820	1713	2000	1508	1769	1590	1719	1546	1812
SRC	1239	1231	1453	1048	1266	1213	1242	1099	1447
RPL7AP14	0	0	0	0	0	0	0	0	0
BLCAP	1242	1152	1125	1069	1191	1012	1265	1062	1153
NNAT	287	294	480	369	438	597	1839	1744	2643
AL109614.1	1	2	2	1	0	0	9	4	1
PPIAP3	4	1	3	0	0	2	1	0	0
LINC01746	0	0	0	0	0	0	0	0	0
GLRXP1	0	0	0	0	0	0	0	0	0
LINC00489	0	0	0	0	0	0	0	0	0
AL162293.1	0	0	0	0	0	0	0	0	0
CTNNBL1	818	698	931	625	710	807	690	664	891
VSTM2L	104	95	91	11	21	17	24	20	34
RN7SKP185	0	0	0	0	0	0	0	0	0
TTI1	604	526	787	728	879	924	545	559	878
RPRD1B	626	583	701	589	607	691	595	567	810
RN7SL237P	0	0	0	0	0	0	0	0	0
AL031651.1	0	0	0	0	0	0	0	0	1
TGM2	2582	1966	1447	415	506	263	988	784	597
KIAA1755	227	278	256	91	88	71	93	134	56
AL031651.2	1	3	4	0	1	1	1	2	2
AL359555.3	0	0	0	0	0	0	0	0	0
AL359555.4	1	5	4	2	0	2	0	0	0
AL359555.2	0	0	0	0	0	0	0	0	0
AL359555.1	0	0	0	0	0	0	0	0	0
BPI	1	0	4	0	0	0	0	1	0
LBP	1	1	1	0	0	0	1	0	1
AL391095.2	0	0	0	0	0	0	0	0	0
AL391095.1	0	0	1	2	5	1	4	3	6
AL391095.3	0	0	1	0	0	1	2	2	0
SNHG17	126	122	276	152	154	238	291	320	541
SNORA71B	2	2	4	3	5	0	2	4	4
SNORA71A	0	0	1	0	0	0	0	0	2
SNORA71C	0	3	0	0	2	2	0	1	3
SNORA71D	0	0	2	0	0	0	0	0	0
SNHG11	201	192	277	202	226	275	240	183	271
SNORA71E	0	0	0	0	0	0	0	0	0
SNORA60	1	0	3	4	0	1	1	2	4
RALGAPB	2254	1766	1777	1723	1993	1783	2247	2122	2150
MIR548O2	0	0	0	0	0	0	0	0	0
RPS3P2	0	0	0	0	0	0	1	1	2
ADIG	0	1	0	0	1	0	0	0	0
ARHGAP40	0	0	2	1	0	0	1	0	5
AL035419.1	1	0	0	0	0	0	0	0	0
SLC32A1	10	4	13	26	17	42	274	275	418
ACTR5	109	85	112	116	144	182	107	96	148
RN7SKP173	1	0	0	1	1	2	0	0	1
PPP1R16B	64	50	53	12	22	18	8	10	13
RN7SL116P	0	0	0	0	0	0	0	0	0
FAM83D	145	261	401	278	469	523	152	318	519
AL023803.2	2	0	0	2	4	1	1	4	2
AL023803.1	2	3	8	1	5	6	6	2	9
DHX35	275	232	328	311	333	330	373	313	382
AL023803.3	0	0	5	1	0	0	0	0	0
NPM1P19	0	0	0	0	0	0	0	0	0
LINC01734	0	0	0	0	0	0	0	0	0
ATG3P1	0	0	0	0	0	0	0	0	0
RN7SL680P	0	0	0	0	0	0	0	0	0
AL118523.1	0	0	0	0	0	0	0	0	0
HSPE1P1	0	0	0	0	0	0	0	0	0
LINC01370	0	0	0	0	0	0	0	0	0
AL133419.1	0	0	0	0	0	0	0	0	0
AL009050.1	0	0	0	0	0	0	0	0	0
MAFB	362	271	184	697	822	564	366	306	253
AL035665.1	0	0	0	0	0	1	2	1	0
RNA5SP484	0	0	0	0	0	0	0	0	0
RNU2-52P	0	2	0	0	0	0	0	0	0
TOP1	2694	2185	2753	2555	3127	3300	2501	2555	3261
PLCG1-AS1	5	8	5	8	3	4	8	8	5
PLCG1	3996	3609	4308	4316	5171	4708	4634	4329	4998
MIR6871	0	0	0	0	1	0	0	0	1
ZHX3	1715	1494	1319	1514	1980	1652	2330	2141	1882
AL022394.1	0	0	0	0	0	1	1	2	2
RPL23AP81	0	2	1	2	0	0	0	3	1
RN7SL615P	0	0	0	0	0	0	1	0	0
ADI1P1	0	0	0	0	0	0	0	0	0
LPIN3	0	0	3	12	9	9	28	26	17
EMILIN3	61	46	47	131	199	123	98	103	131
AL031667.1	0	0	0	0	0	0	0	0	0
CHD6	2598	1881	2056	2078	2418	2024	2425	2156	2228
AL031667.2	0	0	0	0	0	0	0	0	0
AL031667.3	2	1	0	0	0	0	0	1	2
RPL12P11	0	0	0	0	0	0	0	0	0
RNU6-1018P	0	0	0	0	0	0	0	0	0
AL049812.2	4	0	0	2	3	0	0	1	1
AL049812.1	0	0	0	0	0	0	0	0	0
AL049812.3	0	0	0	0	0	0	0	0	0
PTPRT	66	41	28	152	118	83	711	534	782
AL035666.1	0	0	0	0	0	0	0	0	0
AL031656.1	0	0	0	0	0	0	0	0	0
AL031676.1	0	0	0	0	0	0	0	0	0
RN7SKP100	0	0	0	0	0	0	0	0	0
AL021395.1	0	0	0	1	3	0	3	2	5
RN7SL666P	0	0	0	0	0	0	0	0	0
PPIAP21	0	0	0	1	0	0	0	0	0
AL031681.1	0	0	0	0	0	0	0	0	0
RNU6-743P	0	0	0	0	0	0	0	0	0
EIF4EBP2P1	0	0	0	0	0	0	0	0	0
SRSF6	2269	2213	2814	2813	3009	3540	2553	2683	3359
RNU6-1251P	0	0	0	0	0	0	0	0	0
L3MBTL1	74	66	83	86	95	63	129	81	100
Z98752.2	0	0	0	0	0	0	0	0	0
Z98752.3	0	0	0	0	0	0	0	0	0
Z98752.1	0	0	0	0	0	0	0	0	0
SGK2	2	3	4	4	5	2	5	3	2
Z98752.4	0	0	1	3	1	0	2	0	1
IFT52	926	872	1217	1153	1147	1346	1025	954	1303
RPL27AP	0	0	0	0	0	0	0	1	0
MYBL2	384	825	2075	1197	1710	2903	751	1455	3953
GTSF1L	0	0	0	0	0	0	0	0	0
RNU6-639P	0	0	0	0	0	0	0	0	0
LINC01728	0	0	0	0	0	0	0	0	0
TOX2	237	199	294	238	243	247	262	232	361
RN7SL443P	0	0	0	0	0	0	0	0	0
JPH2	724	875	1472	131	148	167	230	239	231
OSER1	649	623	847	585	631	653	581	500	746
OSER1-DT	210	183	209	181	175	169	246	173	206
GDAP1L1	75	40	35	15	18	18	109	107	58
FITM2	627	555	536	455	532	532	596	555	551
R3HDML	0	0	0	0	0	0	0	0	0
AL117382.1	0	0	0	0	0	0	0	0	0
HNF4A	0	2	2	0	1	0	0	0	1
HNF4A-AS1	0	0	0	0	0	0	0	0	0
AL117382.2	0	0	0	0	0	0	0	0	0
MIR3646	0	0	0	0	0	0	0	0	0
LINC01620	0	0	0	0	0	0	0	0	0
RPL37AP1	3	1	1	4	1	1	1	0	1
TTPAL	825	835	936	775	977	1025	746	806	1065
SERINC3	3938	3501	3550	3637	3573	3343	4207	3416	4008
PKIG	1590	1442	1841	1411	1656	1576	1576	1336	1574
ADA	138	161	284	123	164	109	133	121	152
LINC01260	0	0	0	0	0	0	0	0	0
AL139352.1	0	0	0	0	0	0	0	0	0
KCNK15-AS1	11	1	6	10	4	6	13	13	6
WISP2	2	1	3	3	4	4	6	2	0
KCNK15	7	6	9	3	14	11	0	2	10
AL118522.1	0	0	0	1	3	2	0	0	0
RIMS4	651	637	763	305	379	507	466	415	752
PGBD4P2	0	0	0	0	0	0	0	0	0
YWHAB	7353	6909	8639	7114	7460	8077	7082	6755	9195
PABPC1L	80	113	148	129	127	150	150	134	177
TOMM34	2421	2322	2512	1856	2484	2295	1565	1555	2029
STK4-AS1	4	3	14	5	4	4	7	5	2
STK4	793	773	993	630	730	927	775	807	1220
KCNS1	19	25	16	23	22	21	61	65	51
WFDC5	0	0	0	0	0	1	0	0	0
WFDC12	0	0	0	0	0	0	0	0	0
AL049767.1	0	0	0	0	0	0	0	0	0
PI3	4	4	14	4	5	8	0	0	2
SEMG1	18	28	11	2	1	0	0	0	0
SEMG2	0	0	0	0	0	0	0	0	0
AL035660.1	0	0	0	0	0	0	0	0	0
AL035660.2	0	0	0	0	0	0	0	0	0
SLPI	15	15	24	102	107	178	35	25	9
MATN4	1	0	1	0	0	0	5	4	0
RBPJL	1	0	0	0	0	0	1	0	0
SDC4	3618	3263	4302	2080	2042	2858	2193	2028	3411
AL021578.1	4	3	2	0	5	1	0	1	0
SYS1	901	742	814	685	684	651	722	588	780
SYS1-DBNDD2	0	0	0	0	0	0	0	0	0
TP53TG5	0	0	0	0	3	2	0	1	0
NDUFB4P10	0	0	0	0	0	0	0	0	0
DBNDD2	19	12	22	8	8	7	16	12	15
PIGT	6895	5867	7237	6111	6885	5379	3848	3227	3615
MIR6812	0	0	1	0	0	0	0	0	0
AL031663.3	0	0	1	0	0	0	0	0	0
WFDC2	5	6	15	6	6	10	12	7	9
AL031663.2	0	0	0	0	0	0	0	0	0
RPL5P2	0	0	0	0	0	0	0	0	0
SPINT3	0	0	0	0	0	0	0	0	0
WFDC6	0	0	0	0	0	0	0	0	0
AL031663.1	0	0	0	0	0	0	0	0	0
EPPIN-WFDC6	0	0	0	0	0	0	0	0	0
HSPD1P21	0	0	0	0	0	0	0	0	0
EPPIN	2	1	2	0	0	0	0	1	0
WFDC8	5	2	2	1	1	0	2	1	0
RNA5SP485	0	0	0	0	0	0	0	0	0
CCNB1IP1P2	0	0	0	0	0	0	0	0	0
WFDC9	0	0	0	0	0	0	0	0	0
WFDC10A	0	0	0	0	0	0	0	0	0
RPS2P7	0	4	1	50	75	52	0	0	1
WFDC11	0	0	0	0	0	0	0	0	0
WFDC10B	0	0	1	0	1	0	0	2	0
WFDC13	0	1	0	0	0	0	0	0	0
MIR3617	0	0	0	0	0	0	0	0	0
SPINT4	0	0	0	0	0	0	0	0	0
HNRNPA1P3	0	0	0	0	0	0	0	0	0
WFDC3	17	17	7	13	10	8	6	7	2
SPINT5P	0	0	0	0	0	0	0	0	0
RNU6ATAC38P	0	0	0	0	0	0	0	0	0
DNTTIP1	711	609	870	797	823	924	681	679	863
UBE2C	312	626	1487	808	1226	2232	487	943	2543
TNNC2	4	5	1	4	1	2	2	1	7
SNX21	714	713	650	705	752	691	707	570	560
ACOT8	603	494	619	389	413	408	451	388	436
ZSWIM3	125	104	141	126	123	117	135	88	173
ZSWIM1	297	258	274	219	284	203	271	213	224
SPATA25	7	9	12	10	12	6	9	9	1
NEURL2	49	40	38	37	55	28	60	45	32
CTSA	8726	7254	7108	6509	6913	5135	7907	6277	5905
AL008726.1	1	6	1	3	8	2	1	1	2
PLTP	13723	10593	9894	7666	7922	6208	11650	8697	7334
AL162458.1	35	19	17	47	28	14	41	32	22
PCIF1	1278	1146	1408	1466	1553	1584	1595	1271	1767
ZNF335	533	450	493	509	641	572	619	510	625
FTLP1	0	0	0	0	0	0	0	0	0
MMP9	1	2	2	0	2	0	3	1	18
SLC12A5-AS1	10	4	7	4	3	8	6	6	8
SLC12A5	110	78	93	57	80	32	119	89	71
NCOA5	1027	934	913	956	1235	1251	1096	989	1153
RPL13P2	0	0	0	0	0	0	0	0	0
CD40	70	65	122	3	8	12	7	16	38
AL031687.1	0	0	0	0	0	0	0	0	0
CDH22	10	3	1	11	1	1	49	38	21
SLC35C2	999	896	1069	1034	1065	1013	1141	935	949
AL133227.1	1	0	2	0	1	1	2	0	3
ELMO2	1983	1714	1946	1726	1949	1876	2328	2125	2385
ZNF663P	1	0	0	0	0	0	1	1	0
AL031686.1	3	3	1	3	2	2	4	1	5
MKRN7P	2	1	2	1	1	3	7	3	4
ZNF840P	0	0	0	0	0	0	0	0	0
ZNF334	140	132	194	106	105	116	194	155	221
OCSTAMP	2	1	2	0	0	0	0	0	0
SLC13A3	90	65	72	20	19	18	112	92	88
AL133520.1	19	22	23	31	22	29	30	18	29
TP53RK	516	423	552	504	559	642	612	584	778
AL031055.1	5	4	12	11	6	4	11	5	7
SLC2A10	571	446	563	589	643	801	829	719	813
RN7SKP33	0	0	0	0	0	0	0	0	0
AL354766.1	0	0	0	0	0	0	0	0	0
EYA2	4	2	7	0	0	5	2	6	22
AL354766.2	0	0	0	0	0	0	0	0	0
GAPDHP54	0	0	0	0	0	0	0	0	0
AL121776.1	0	0	0	0	0	0	0	0	0
AL022342.1	0	0	0	0	0	0	0	1	0
MIR3616	0	0	0	0	0	0	0	0	0
ZMYND8	1874	1312	1370	1701	1989	1756	1774	1648	2025
AL031666.2	1	0	0	0	0	0	0	0	0
AL031666.3	0	0	0	0	0	1	1	0	3
AL031666.1	17	13	15	21	24	17	13	11	11
LINC01754	0	0	0	0	0	0	0	0	0
RPL35AP	0	0	0	0	0	0	0	0	0
RNU6-497P	0	0	0	0	0	0	0	0	0
RNU6-563P	0	0	0	0	0	0	0	0	0
NCOA3	635	523	588	510	562	630	600	543	824
AL034418.1	0	0	0	0	0	0	0	0	0
SULF2	6202	4569	3896	7557	9088	6009	7295	6309	4868
AL354813.1	0	0	0	0	1	0	0	0	0
RNU7-173P	0	0	0	0	0	0	0	0	0
SRMP1	0	0	0	1	0	0	0	0	0
RNA5SP486	0	0	0	0	0	0	0	0	0
RNU7-92P	0	0	0	0	0	0	0	0	0
AL357558.2	0	0	0	0	0	0	0	0	0
AL357558.1	0	0	0	0	0	0	0	0	0
LINC01522	0	0	2	0	0	0	0	0	0
LINC01523	0	0	0	0	0	0	0	0	0
AL139351.1	0	0	0	0	0	0	0	0	0
LINC00494	0	1	0	0	2	0	0	0	0
AL137078.1	0	0	0	0	0	0	0	0	0
AL137078.2	0	0	1	0	0	0	0	0	0
AL049541.1	0	0	0	0	0	0	0	0	0
AL049541.2	0	1	0	0	0	0	1	0	0
RNU7-144P	0	0	0	0	0	0	0	0	0
PREX1	8386	6408	7201	4852	5954	5559	13378	11718	14797
AL133342.1	10	1	6	5	2	8	4	10	9
ARFGEF2	880	680	881	684	896	802	851	723	923
SNAP23P1	0	0	0	2	0	0	0	0	0
CSE1L-AS1	0	0	1	1	0	1	0	0	0
